CustomerID,Date,LoB,Channel,Product,SalesQty,SalesAmount,CustomerSegment,CostPerUnit,TotalCost
C200,2024-02-03,Insurance,Branch,LifeSecure,4,11820,Individual,1362,5448
C101,2024-08-20,Banking,Branch,SavingsPro,6,21096,SME,1216,7296
C104,2024-01-09,Insurance,Branch,LifeSecure,17,66113,Corporate,1362,23154
C098,2023-03-03,Investment,Agent,GrowthFund,18,71496,SME,1077,19386
C234,2023-11-20,Investment,Agent,EquityMax,5,14810,Corporate,1113,5565
C113,2023-12-18,Banking,Online,SavingsPro,16,62816,Individual,1216,19456
C193,2023-04-22,Insurance,Online,HealthPlus,16,25248,SME,1493,23888
C040,2023-09-16,Banking,Online,SavingsPro,2,6730,SME,1216,2432
C035,2025-05-09,Insurance,Agent,LifeSecure,13,50180,SME,1362,17706
C258,2025-06-21,Insurance,Agent,HealthPlus,19,56145,SME,1493,28367
C058,2024-04-12,Insurance,Branch,HealthPlus,10,20200,SME,1493,14930
C257,2025-03-30,Insurance,Branch,HealthPlus,12,45300,SME,1493,17916
C220,2024-09-06,Banking,Branch,CreditLine,8,4784,Individual,1340,10720
C120,2024-01-21,Investment,Online,GrowthFund,2,3758,SME,1077,2154
C035,2023-05-15,Investment,Online,EquityMax,11,27863,Corporate,1113,12243
C024,2024-02-22,Banking,Agent,SavingsPro,10,7430,SME,1216,12160
C143,2023-09-07,Banking,Online,LoanX,14,9548,SME,1244,17416
C128,2023-04-01,Banking,Online,CreditLine,5,7130,Individual,1340,6700
C060,2023-08-02,Insurance,Branch,TravelCare,3,7131,SME,758,2274
C159,2023-12-25,Investment,Online,EquityMax,18,51102,Corporate,1113,20034
C240,2023-12-22,Banking,Online,CreditLine,9,24255,SME,1340,12060
C069,2024-05-30,Insurance,Agent,TravelCare,7,5761,SME,758,5306
C132,2025-04-23,Banking,Branch,LoanX,17,31807,Corporate,1244,21148
C095,2023-04-11,Insurance,Agent,HealthPlus,16,39728,Corporate,1493,23888
C084,2023-01-13,Investment,Online,EquityMax,19,35283,SME,1113,21147
C220,2023-08-16,Insurance,Agent,LifeSecure,16,63824,Corporate,1362,21792
C114,2024-06-13,Banking,Branch,CreditLine,11,32318,SME,1340,14740
C127,2024-02-07,Investment,Agent,BondSafe,14,42378,Individual,758,10612
C289,2023-08-28,Investment,Branch,EquityMax,3,9201,Corporate,1113,3339
C205,2024-02-20,Banking,Online,CreditLine,14,44310,Corporate,1340,18760
C188,2024-01-06,Investment,Agent,EquityMax,13,44044,SME,1113,14469
C161,2024-07-04,Investment,Online,BondSafe,13,22802,Individual,758,9854
C118,2024-11-28,Investment,Branch,GrowthFund,16,23920,Corporate,1077,17232
C028,2024-10-11,Insurance,Branch,TravelCare,12,9024,SME,758,9096
C117,2025-02-06,Banking,Agent,SavingsPro,1,2976,Corporate,1216,1216
C192,2024-08-30,Investment,Agent,BondSafe,16,42416,Individual,758,12128
C294,2023-12-14,Investment,Online,EquityMax,3,9117,Corporate,1113,3339
C007,2024-01-29,Investment,Online,GrowthFund,6,16518,Corporate,1077,6462
C190,2023-08-09,Banking,Branch,CreditLine,2,2748,Individual,1340,2680
C048,2025-04-11,Investment,Online,EquityMax,3,4638,Corporate,1113,3339
C075,2025-02-12,Banking,Online,LoanX,5,14120,SME,1244,6220
C239,2025-03-16,Insurance,Branch,LifeSecure,1,2183,SME,1362,1362
C002,2023-01-25,Investment,Online,BondSafe,18,44298,Individual,758,13644
C016,2024-12-26,Insurance,Agent,LifeSecure,7,11774,SME,1362,9534
C240,2025-05-07,Insurance,Online,HealthPlus,4,2720,SME,1493,5972
C118,2024-03-20,Investment,Branch,BondSafe,3,10125,Individual,758,2274
C151,2024-07-15,Insurance,Agent,HealthPlus,18,66978,Individual,1493,26874
C102,2023-08-10,Investment,Online,EquityMax,8,24512,SME,1113,8904
C147,2023-03-21,Insurance,Branch,HealthPlus,12,13872,SME,1493,17916
C290,2024-07-24,Investment,Branch,BondSafe,3,9348,Corporate,758,2274
C029,2025-06-13,Investment,Branch,BondSafe,7,20797,Individual,758,5306
C080,2024-06-14,Investment,Branch,GrowthFund,2,3908,Corporate,1077,2154
C205,2024-09-19,Insurance,Branch,HealthPlus,14,37100,Corporate,1493,20902
C234,2023-09-02,Insurance,Online,TravelCare,1,3029,Individual,758,758
C138,2023-05-15,Banking,Agent,CreditLine,13,49647,SME,1340,17420
C089,2023-10-21,Banking,Agent,LoanX,14,29960,SME,1244,17416
C236,2024-06-16,Insurance,Online,LifeSecure,9,5085,Corporate,1362,12258
C008,2023-03-25,Investment,Agent,EquityMax,2,2376,Corporate,1113,2226
C171,2024-11-26,Investment,Agent,EquityMax,7,17192,SME,1113,7791
C125,2023-10-27,Banking,Branch,SavingsPro,16,37584,Individual,1216,19456
C260,2024-11-28,Insurance,Agent,LifeSecure,9,10791,Individual,1362,12258
C277,2025-06-07,Insurance,Online,HealthPlus,17,34085,Individual,1493,25381
C031,2023-05-06,Banking,Online,CreditLine,15,19215,SME,1340,20100
C045,2023-02-13,Banking,Agent,SavingsPro,17,50099,Individual,1216,20672
C262,2024-05-06,Banking,Agent,SavingsPro,9,30699,Individual,1216,10944
C139,2024-03-22,Banking,Agent,SavingsPro,17,45662,Individual,1216,20672
C260,2024-10-25,Banking,Branch,SavingsPro,2,3010,Corporate,1216,2432
C084,2024-01-12,Insurance,Agent,TravelCare,10,30680,Corporate,758,7580
C055,2024-03-02,Investment,Agent,BondSafe,10,17330,SME,758,7580
C274,2024-07-21,Banking,Branch,LoanX,15,50955,Corporate,1244,18660
C001,2024-11-29,Banking,Branch,LoanX,5,6180,Individual,1244,6220
C190,2023-03-19,Investment,Branch,GrowthFund,13,18447,Individual,1077,14001
C132,2023-08-08,Insurance,Online,TravelCare,17,53278,Individual,758,12886
C255,2024-08-04,Investment,Agent,BondSafe,20,42520,SME,758,15160
C009,2024-08-26,Investment,Agent,GrowthFund,4,12212,SME,1077,4308
C218,2025-03-12,Banking,Agent,SavingsPro,1,3380,SME,1216,1216
C069,2024-01-14,Investment,Agent,GrowthFund,16,48048,Individual,1077,17232
C009,2023-09-27,Insurance,Online,TravelCare,12,47496,Individual,758,9096
C156,2023-07-02,Insurance,Online,LifeSecure,18,53118,Individual,1362,24516
C117,2025-03-19,Insurance,Online,LifeSecure,16,10528,SME,1362,21792
C184,2025-06-14,Insurance,Agent,LifeSecure,12,28836,Individual,1362,16344
C068,2025-04-19,Investment,Agent,EquityMax,15,39690,SME,1113,16695
C102,2024-09-23,Insurance,Agent,HealthPlus,20,42080,Corporate,1493,29860
C139,2024-02-24,Insurance,Agent,TravelCare,19,54017,SME,758,14402
C103,2025-01-14,Insurance,Branch,TravelCare,2,4800,Individual,758,1516
C189,2025-04-12,Banking,Agent,CreditLine,20,38500,Individual,1340,26800
C051,2023-09-07,Banking,Online,CreditLine,18,39546,Corporate,1340,24120
C049,2023-01-02,Insurance,Online,HealthPlus,9,16506,Individual,1493,13437
C223,2023-05-24,Insurance,Branch,LifeSecure,17,51289,Individual,1362,23154
C215,2025-01-14,Investment,Online,EquityMax,11,24541,Individual,1113,12243
C208,2023-09-16,Banking,Online,CreditLine,9,9198,Individual,1340,12060
C049,2025-03-22,Banking,Agent,SavingsPro,15,39030,Individual,1216,18240
C137,2024-03-30,Insurance,Online,HealthPlus,5,14310,SME,1493,7465
C189,2025-06-15,Insurance,Agent,TravelCare,10,6930,Corporate,758,7580
C282,2023-08-13,Banking,Online,CreditLine,4,13744,Corporate,1340,5360
C050,2023-07-18,Banking,Online,CreditLine,6,4674,SME,1340,8040
C202,2025-05-25,Banking,Online,LoanX,4,11848,SME,1244,4976
C164,2024-11-27,Banking,Online,LoanX,11,21186,SME,1244,13684
C297,2023-01-31,Investment,Agent,BondSafe,18,70002,Corporate,758,13644
C211,2023-09-07,Insurance,Agent,HealthPlus,20,69160,Individual,1493,29860
C296,2024-05-26,Insurance,Agent,TravelCare,12,39036,SME,758,9096
C072,2024-04-07,Insurance,Online,TravelCare,1,3238,Individual,758,758
C014,2024-05-19,Insurance,Agent,TravelCare,1,3394,Individual,758,758
C232,2024-03-19,Banking,Online,CreditLine,3,2277,Individual,1340,4020
C067,2025-02-01,Banking,Branch,SavingsPro,2,2848,Corporate,1216,2432
C064,2024-12-28,Banking,Online,CreditLine,12,13212,SME,1340,16080
C172,2023-09-14,Banking,Agent,SavingsPro,18,16092,Individual,1216,21888
C089,2025-01-15,Insurance,Agent,HealthPlus,12,41664,Corporate,1493,17916
C158,2024-12-18,Banking,Agent,CreditLine,3,10179,SME,1340,4020
C292,2024-01-28,Investment,Online,EquityMax,6,22968,Individual,1113,6678
C083,2023-12-29,Banking,Online,SavingsPro,5,14315,Individual,1216,6080
C134,2024-08-16,Banking,Agent,CreditLine,8,18800,SME,1340,10720
C010,2024-01-10,Insurance,Online,HealthPlus,20,24100,Individual,1493,29860
C038,2024-06-25,Banking,Agent,SavingsPro,2,4258,SME,1216,2432
C195,2024-01-10,Investment,Branch,GrowthFund,12,15528,Individual,1077,12924
C281,2024-06-28,Banking,Online,CreditLine,3,8661,Individual,1340,4020
C055,2023-11-16,Investment,Online,EquityMax,4,5172,Individual,1113,4452
C265,2024-10-22,Insurance,Branch,HealthPlus,3,11088,SME,1493,4479
C213,2023-07-01,Investment,Online,EquityMax,20,53680,SME,1113,22260
C063,2025-02-10,Banking,Online,LoanX,5,5580,SME,1244,6220
C072,2023-07-29,Investment,Branch,EquityMax,7,17822,Individual,1113,7791
C264,2023-02-07,Investment,Online,GrowthFund,7,24206,SME,1077,7539
C199,2025-02-08,Banking,Online,CreditLine,6,22560,SME,1340,8040
C103,2025-05-25,Banking,Online,SavingsPro,10,9810,SME,1216,12160
C257,2024-05-26,Banking,Online,CreditLine,18,55296,Corporate,1340,24120
C030,2023-05-03,Banking,Branch,LoanX,9,27873,SME,1244,11196
C111,2023-03-31,Banking,Online,LoanX,11,13695,Corporate,1244,13684
C047,2025-02-06,Banking,Agent,CreditLine,6,13902,SME,1340,8040
C254,2024-04-20,Investment,Branch,BondSafe,14,15624,Individual,758,10612
C248,2025-04-27,Banking,Branch,SavingsPro,15,27660,Individual,1216,18240
C212,2024-07-06,Insurance,Agent,LifeSecure,14,16674,SME,1362,19068
C239,2023-02-08,Banking,Branch,CreditLine,9,31617,Individual,1340,12060
C251,2024-02-28,Insurance,Agent,LifeSecure,11,12474,Individual,1362,14982
C207,2023-07-21,Insurance,Branch,TravelCare,20,64420,Corporate,758,15160
C265,2023-08-24,Insurance,Online,HealthPlus,17,16626,SME,1493,25381
C084,2023-03-19,Banking,Online,LoanX,14,25284,Corporate,1244,17416
C269,2024-09-21,Insurance,Online,HealthPlus,7,23996,Individual,1493,10451
C066,2024-10-09,Banking,Agent,LoanX,7,13650,Corporate,1244,8708
C118,2024-05-08,Investment,Online,EquityMax,18,33030,SME,1113,20034
C114,2024-03-15,Investment,Online,GrowthFund,11,20713,Individual,1077,11847
C028,2024-12-09,Insurance,Agent,TravelCare,17,23647,SME,758,12886
C224,2024-10-02,Insurance,Branch,HealthPlus,10,15190,SME,1493,14930
C273,2023-10-15,Banking,Branch,SavingsPro,20,67120,Individual,1216,24320
C127,2023-07-21,Investment,Agent,BondSafe,16,25344,SME,758,12128
C222,2023-07-29,Banking,Online,CreditLine,2,7952,SME,1340,2680
C088,2025-03-03,Insurance,Branch,TravelCare,11,10714,SME,758,8338
C018,2024-07-16,Insurance,Agent,HealthPlus,9,6453,SME,1493,13437
C208,2024-10-20,Investment,Agent,BondSafe,2,3222,Individual,758,1516
C109,2023-06-29,Banking,Branch,CreditLine,16,28240,Individual,1340,21440
C298,2023-07-05,Banking,Branch,SavingsPro,14,40572,SME,1216,17024
C127,2023-03-15,Investment,Branch,GrowthFund,10,10890,Individual,1077,10770
C200,2024-03-16,Investment,Agent,BondSafe,14,11802,Corporate,758,10612
C005,2023-10-04,Insurance,Branch,LifeSecure,9,35145,Individual,1362,12258
C091,2023-04-13,Banking,Online,CreditLine,1,1758,SME,1340,1340
C069,2023-06-29,Investment,Branch,BondSafe,9,18189,Individual,758,6822
C219,2025-01-29,Banking,Agent,LoanX,8,19024,Individual,1244,9952
C139,2025-03-19,Insurance,Online,TravelCare,5,15045,Corporate,758,3790
C235,2024-03-20,Investment,Agent,BondSafe,8,26960,Corporate,758,6064
C128,2023-09-23,Banking,Agent,SavingsPro,16,26800,Individual,1216,19456
C240,2025-01-14,Banking,Branch,CreditLine,14,13944,Corporate,1340,18760
C194,2025-03-04,Insurance,Agent,LifeSecure,13,43433,SME,1362,17706
C179,2024-02-12,Banking,Branch,LoanX,5,9935,Individual,1244,6220
C246,2024-02-04,Insurance,Online,TravelCare,18,46350,SME,758,13644
C017,2023-09-17,Banking,Branch,LoanX,4,2728,Corporate,1244,4976
C196,2024-07-10,Banking,Branch,LoanX,17,61863,Individual,1244,21148
C077,2024-07-21,Investment,Online,BondSafe,1,1963,SME,758,758
C181,2023-04-12,Insurance,Agent,HealthPlus,5,16195,SME,1493,7465
C107,2024-10-27,Insurance,Branch,HealthPlus,1,3705,Corporate,1493,1493
C250,2024-02-09,Banking,Agent,CreditLine,5,9835,SME,1340,6700
C235,2024-09-22,Banking,Agent,LoanX,5,13325,Corporate,1244,6220
C159,2023-09-16,Insurance,Online,TravelCare,2,7574,Individual,758,1516
C041,2024-01-26,Banking,Online,LoanX,18,30672,Individual,1244,22392
C148,2024-05-19,Investment,Online,BondSafe,5,11900,Individual,758,3790
C030,2023-05-23,Investment,Agent,BondSafe,10,18510,Individual,758,7580
C156,2025-03-29,Insurance,Branch,LifeSecure,18,57816,Individual,1362,24516
C129,2024-10-19,Banking,Agent,LoanX,3,11178,Corporate,1244,3732
C044,2023-03-28,Insurance,Online,TravelCare,14,48174,Corporate,758,10612
C266,2025-03-29,Banking,Branch,CreditLine,18,46458,Corporate,1340,24120
C235,2025-03-25,Investment,Online,GrowthFund,2,2316,SME,1077,2154
C138,2024-08-22,Banking,Online,CreditLine,8,20880,SME,1340,10720
C210,2023-03-26,Investment,Agent,EquityMax,1,1828,SME,1113,1113
C282,2024-06-27,Banking,Agent,LoanX,16,9376,SME,1244,19904
C128,2023-12-23,Insurance,Branch,TravelCare,16,23984,Individual,758,12128
C134,2024-03-05,Banking,Branch,LoanX,2,6996,Corporate,1244,2488
C132,2024-05-28,Banking,Agent,SavingsPro,2,3128,Corporate,1216,2432
C231,2025-01-15,Banking,Branch,LoanX,5,3850,Corporate,1244,6220
C262,2024-01-27,Banking,Online,LoanX,9,10809,Individual,1244,11196
C201,2023-04-26,Banking,Branch,SavingsPro,2,3736,Individual,1216,2432
C073,2023-10-06,Insurance,Branch,HealthPlus,15,22620,Individual,1493,22395
C293,2023-07-14,Banking,Online,LoanX,8,24560,SME,1244,9952
C225,2023-08-21,Investment,Agent,BondSafe,12,9084,SME,758,9096
C092,2023-06-18,Banking,Branch,CreditLine,8,12264,Individual,1340,10720
C137,2023-11-02,Investment,Agent,BondSafe,17,63750,SME,758,12886
C205,2023-11-16,Banking,Online,CreditLine,6,19518,Individual,1340,8040
C040,2024-02-13,Insurance,Agent,HealthPlus,5,8210,Corporate,1493,7465
C007,2023-07-10,Investment,Branch,BondSafe,19,36651,Individual,758,14402
C151,2023-01-19,Investment,Online,BondSafe,4,4612,Corporate,758,3032
C005,2024-08-19,Insurance,Branch,HealthPlus,9,5319,Individual,1493,13437
C091,2023-12-22,Insurance,Agent,LifeSecure,7,21735,Individual,1362,9534
C222,2025-05-18,Investment,Branch,GrowthFund,19,19456,Individual,1077,20463
C250,2025-04-29,Insurance,Agent,TravelCare,1,1244,Corporate,758,758
C278,2023-02-22,Insurance,Online,HealthPlus,19,61408,Individual,1493,28367
C004,2023-09-19,Insurance,Agent,LifeSecure,9,35307,Corporate,1362,12258
C264,2024-06-07,Investment,Agent,BondSafe,9,19638,Corporate,758,6822
C022,2023-09-19,Banking,Online,CreditLine,13,25636,Corporate,1340,17420
C031,2024-03-12,Banking,Online,CreditLine,18,54162,Individual,1340,24120
C097,2024-05-20,Insurance,Agent,HealthPlus,19,52041,Corporate,1493,28367
C125,2025-03-28,Insurance,Agent,HealthPlus,3,6312,SME,1493,4479
C054,2023-05-11,Investment,Branch,BondSafe,1,3202,Corporate,758,758
C264,2025-02-14,Investment,Agent,BondSafe,10,13700,SME,758,7580
C029,2025-04-10,Investment,Agent,BondSafe,19,75791,SME,758,14402
C062,2024-11-01,Investment,Online,GrowthFund,18,46206,Individual,1077,19386
C049,2025-02-07,Investment,Agent,EquityMax,16,39232,Corporate,1113,17808
C037,2023-04-30,Investment,Branch,GrowthFund,11,26675,SME,1077,11847
C046,2023-09-18,Banking,Online,LoanX,10,11190,Individual,1244,12440
C242,2024-03-16,Banking,Agent,LoanX,5,3715,Corporate,1244,6220
C066,2025-05-08,Banking,Agent,LoanX,4,10824,Corporate,1244,4976
C262,2024-01-21,Banking,Agent,LoanX,6,11352,SME,1244,7464
C048,2023-01-24,Banking,Branch,CreditLine,2,3744,SME,1340,2680
C112,2023-03-15,Investment,Agent,BondSafe,13,32006,Individual,758,9854
C058,2024-03-29,Banking,Branch,SavingsPro,11,34903,Individual,1216,13376
C155,2024-09-15,Insurance,Agent,TravelCare,20,12440,Individual,758,15160
C206,2024-06-24,Insurance,Agent,HealthPlus,19,74404,Individual,1493,28367
C099,2023-05-11,Banking,Agent,CreditLine,18,69030,Individual,1340,24120
C223,2023-10-23,Banking,Agent,LoanX,20,34800,Corporate,1244,24880
C079,2024-06-06,Investment,Branch,BondSafe,6,19044,SME,758,4548
C177,2024-09-14,Insurance,Online,LifeSecure,4,9632,Corporate,1362,5448
C250,2024-01-13,Banking,Agent,LoanX,19,64315,Individual,1244,23636
C024,2023-11-10,Insurance,Online,LifeSecure,18,69066,Individual,1362,24516
C186,2024-07-21,Insurance,Agent,HealthPlus,16,32864,SME,1493,23888
C212,2024-04-02,Insurance,Online,LifeSecure,11,20097,SME,1362,14982
C180,2023-05-12,Banking,Agent,CreditLine,10,25980,Corporate,1340,13400
C088,2025-02-28,Banking,Online,CreditLine,2,7796,Corporate,1340,2680
C131,2024-07-20,Insurance,Agent,HealthPlus,18,71406,Individual,1493,26874
C100,2024-08-20,Investment,Branch,GrowthFund,1,2280,SME,1077,1077
C125,2024-05-16,Banking,Branch,SavingsPro,15,8100,SME,1216,18240
C138,2023-01-03,Banking,Branch,SavingsPro,7,5761,Corporate,1216,8512
C168,2023-01-26,Investment,Agent,EquityMax,19,65436,Corporate,1113,21147
C262,2023-06-21,Banking,Online,SavingsPro,19,70851,SME,1216,23104
C146,2024-09-20,Investment,Branch,EquityMax,11,5687,Individual,1113,12243
C051,2023-12-05,Investment,Branch,GrowthFund,5,9755,Corporate,1077,5385
C250,2023-01-29,Banking,Online,SavingsPro,15,44520,Individual,1216,18240
C258,2023-10-29,Banking,Online,SavingsPro,3,8346,Corporate,1216,3648
C001,2023-06-20,Banking,Agent,CreditLine,17,67728,SME,1340,22780
C191,2024-03-03,Insurance,Branch,TravelCare,14,51240,Individual,758,10612
C122,2023-06-15,Investment,Online,GrowthFund,9,32877,SME,1077,9693
C039,2024-04-20,Insurance,Agent,TravelCare,11,11957,SME,758,8338
C211,2025-03-29,Investment,Branch,BondSafe,5,7290,Corporate,758,3790
C296,2023-03-15,Investment,Agent,EquityMax,9,6534,Individual,1113,10017
C070,2024-10-28,Investment,Online,EquityMax,17,60027,SME,1113,18921
C147,2025-01-21,Insurance,Online,TravelCare,10,18120,Corporate,758,7580
C083,2023-05-21,Investment,Online,GrowthFund,6,20994,SME,1077,6462
C086,2024-10-28,Banking,Online,CreditLine,13,34853,Individual,1340,17420
C029,2025-01-22,Banking,Branch,SavingsPro,16,15344,Individual,1216,19456
C208,2023-12-31,Insurance,Online,HealthPlus,10,22810,Corporate,1493,14930
C252,2024-10-03,Insurance,Branch,TravelCare,1,1739,Corporate,758,758
C187,2025-01-28,Banking,Online,LoanX,3,6306,Individual,1244,3732
C111,2023-02-01,Investment,Branch,EquityMax,13,23582,Individual,1113,14469
C291,2024-06-19,Investment,Agent,BondSafe,3,11742,SME,758,2274
C004,2023-11-13,Insurance,Online,HealthPlus,17,59041,SME,1493,25381
C118,2024-05-08,Banking,Branch,LoanX,11,40920,Corporate,1244,13684
C261,2025-03-12,Insurance,Agent,TravelCare,10,15250,Individual,758,7580
C033,2024-11-29,Banking,Agent,CreditLine,12,44616,SME,1340,16080
C294,2025-05-10,Investment,Online,BondSafe,16,58736,Individual,758,12128
C068,2024-06-15,Banking,Agent,LoanX,2,2600,Corporate,1244,2488
C187,2023-06-29,Banking,Agent,CreditLine,17,41990,Corporate,1340,22780
C071,2024-04-26,Investment,Branch,GrowthFund,15,19980,Individual,1077,16155
C274,2023-02-13,Banking,Agent,SavingsPro,5,19800,SME,1216,6080
C048,2023-11-12,Insurance,Online,TravelCare,6,21210,SME,758,4548
C231,2024-01-11,Banking,Agent,CreditLine,3,10281,Corporate,1340,4020
C114,2023-04-05,Banking,Branch,CreditLine,2,2084,Individual,1340,2680
C130,2024-12-23,Insurance,Branch,HealthPlus,1,3376,Corporate,1493,1493
C133,2025-02-14,Insurance,Online,TravelCare,19,31331,SME,758,14402
C069,2024-12-08,Banking,Online,SavingsPro,13,48646,Individual,1216,15808
C235,2024-08-08,Insurance,Online,LifeSecure,20,27060,Individual,1362,27240
C197,2024-07-30,Investment,Online,BondSafe,20,12500,SME,758,15160
C065,2025-01-04,Investment,Online,BondSafe,1,3875,SME,758,758
C095,2024-11-29,Investment,Agent,EquityMax,19,32053,Individual,1113,21147
C258,2023-12-07,Insurance,Agent,TravelCare,6,6576,Corporate,758,4548
C115,2025-05-23,Insurance,Online,HealthPlus,2,2044,SME,1493,2986
C010,2024-06-11,Insurance,Branch,LifeSecure,5,13955,Corporate,1362,6810
C285,2025-06-21,Investment,Agent,BondSafe,3,1761,Corporate,758,2274
C044,2024-12-06,Insurance,Agent,LifeSecure,13,39819,Corporate,1362,17706
C253,2024-03-01,Investment,Branch,BondSafe,4,13096,Individual,758,3032
C217,2023-01-15,Insurance,Branch,TravelCare,4,6272,Corporate,758,3032
C082,2025-02-26,Insurance,Agent,TravelCare,5,6285,Individual,758,3790
C091,2025-03-21,Insurance,Agent,LifeSecure,20,77820,Corporate,1362,27240
C281,2025-02-05,Investment,Agent,GrowthFund,18,27540,SME,1077,19386
C099,2023-11-20,Insurance,Branch,TravelCare,16,60768,Individual,758,12128
C190,2025-02-23,Banking,Online,LoanX,7,27223,Corporate,1244,8708
C030,2025-05-05,Insurance,Agent,TravelCare,11,41107,Corporate,758,8338
C243,2023-08-04,Banking,Agent,SavingsPro,18,42642,Corporate,1216,21888
C105,2024-08-08,Investment,Online,EquityMax,5,13830,Corporate,1113,5565
C095,2023-02-08,Insurance,Agent,HealthPlus,1,875,Corporate,1493,1493
C195,2023-03-21,Banking,Online,CreditLine,13,24466,Corporate,1340,17420
